index	CD_1	CD_2	CD_3	Ctrl_1	Ctrl_2	Ctrl_3
hp3232	3298.4	6554.8	7523.7	6226.6	5326.8	6979
hp3233	29.7	64.1	69	60.1	49.6	63.8
hp3234	188.1	472.4	503.3	395.8	389.8	446.3
hp3235	2071.8	4877.8	5856.7	4032.7	4257.2	5353.7
hp3236	488.1	1178	1480.9	1067	975.4	1301
hp3237	2673.8	7955	9384.2	6148.4	6805.4	8162
hp3238	301.9	722.4	869.2	601.5	631.6	779.5
hp3239	3935.6	19195.8	32285.6	17493.8	15813.7	20772.8
hp3240	319.1	802.5	1375.7	869.9	723.1	1002.5
hp3241	1316.6	2717.6	2859.3	2415.5	2374.9	2500.5
hp3242	487.6	959.6	1323.2	910.6	925.5	1096.3
hp3243	530.5	1405.3	1835.7	1173.9	1218.3	1603.5
hp3244	995.3	1487.6	1704.6	1275.6	1451.4	1725
hp3245	714.3	1892.4	2050	1431.5	1657	1852.8
hp3246	728.9	2375.6	2981	1143.1	2017.7	1211.6
hp3247	45.5	150.4	234.9	138.6	131.7	170.9
hp3248	868	1789.2	2329.4	1777.4	1566.4	1940.7
hp3249	1302.5	2896.1	3391.8	2494.8	2599.1	2947.1
hp3250	5474.5	12104.6	17565	14012.7	9877.6	13510.7
hp3251	341.7	822.4	1031.8	673.3	761	895.9
hp3252	186	389.9	481.1	324	377	423.6
hp3253	800.4	3792.4	3973.6	2292.7	3130	3440.7
hp3254	713.9	1937.6	2355.1	1609.9	1642.9	2033.5
hp3255	197.8	489.3	577.9	409.1	432.5	495.9
hp3256	108	317.2	523.7	386.6	265.9	328.5
hp3257	1108.4	2842	3901.3	2726.4	2470.5	3037.7
hp3258	127.6	234.3	293	213.7	212.8	270.8
hp3259	383.2	993.2	1387.5	948.7	902	1035.6
hp3260	109.1	385.6	311.8	200	341.5	333
hp3261	28	51.9	34.4	27.5	48.3	52.9
hp3262	245.6	308.6	624.9	520.3	204.3	272.5
hp3263	369.4	663.8	826.8	566	706.4	705.1
hp3264	358.8	586.8	762.9	592	563.4	649
hp3265	185.7	459.5	597.4	420.8	398	490.5
hp3266	200.9	483.7	626.8	415.8	431	542.3
hp3267	388.1	744.2	989.1	735.8	704.7	799.1
hp3268	4168.1	7234.2	8770.1	6972.8	6455.7	7957.9
hp3269	34.1	80.8	104.5	70.8	66.3	97.6
hp3270	1749.8	4169.9	5322.2	4000.4	3530.3	4330.8
hp3271	557.2	1202	1695	1127	1193.6	1311.8
hp3272	739.5	1426	2261	1622.4	1303.9	1751.4
hp3273	244.6	360.4	546.2	374	374.1	473.3
hp3274	1426.6	3141.4	3938.6	2071.2	2488	2264.8
hp3275	180.8	593.8	826.2	538	503.1	607.7
hp3276	22.4	43.7	69.2	41.3	44.2	57.9
hp3277	118.3	217.3	253.2	160.9	219.4	259.6
hp3278	2889.2	11890.2	12817	8192	9610.3	10710.6
hp3279	7225.5	24680.3	28917.3	19381.3	19637.2	24378.6
hp3280	436.4	877.5	1151.9	820	811.1	978.4
hp3281	148.2	400.3	526.7	347.8	354.3	424.8
hp3282	1128.5	1849.9	2250.8	1522.7	1429	1639
hp3283	7197	24333.4	26588	17003.7	19590.7	24713.3
hp3284	325.3	1034.3	1246	831.1	856.8	1032.8
hp3285	521.7	957.6	1151.3	870.4	857.6	1066.2
hp3286	16.7	45.4	82.6	68.5	38.9	44.6
hp3287	693.9	1480.8	2791.5	1850.7	1449.9	1833.6
hp3288	1034.2	3706.8	3583.2	2788.8	2699.3	3194.2
hp3289	926.8	2474.9	3399.9	1874.9	2590.2	2731.3
hp3290	191.5	389.7	484.7	354.3	348.5	427
hp3291	22.4	35.3	44.7	26	43.4	43.4
hp3292	568.1	1464.3	2162.4	1315.2	1301.9	1795.4
hp3293	1646.3	6431.1	11725.6	7036.5	5295.8	7238.5
hp3294	220.4	367.7	431.8	326.7	326.7	436
hp3295	24.2	32.8	52.2	25.1	30.7	39
hp3296	117.2	223.4	271.3	124.7	207.1	189.4
hp3297	226.5	355.2	387.3	262.7	303.7	311.6
hp3298	102.1	156	243	168	143.7	229.7
hp3299	812.4	1627.2	2253.8	1590.2	1667.3	1674.1
hp3300	723.6	761.7	896.6	887	709.4	886.8
hp3301	200.1	324	331.2	263.9	304.4	335.7
hp3302	1699.6	4735.6	6861.8	4572.5	3968.3	5314.1
hp3303	482.1	769.2	863.8	846.6	647.7	748.2
hp3304	121.4	297.2	341.5	146.5	227	235.2
hp3305	266.6	608.3	793.6	583.2	502.9	681.6
hp3306	59.6	185.5	293.4	151.2	188	214.6
hp3307	2331.6	6109.8	8267.8	5912.4	4842.1	6861.9
hp3308	2758.8	7023.3	9938.7	6343.1	6423.3	7856.9
hp3309	893.3	2049.1	2681.8	1940.1	1736.7	2265.9
hp3310	5316.9	15033.7	15635.9	10564.2	13698.1	13851.4
hp3311	1331.9	5479.9	6524.5	3087.5	5282.7	5814.9
hp3312	578.2	1580.1	2885.5	1850.1	1351.9	1970.6
hp3313	25	34.7	45.3	60.6	26	36.2
hp3314	49.5	117.7	158.3	63.2	97.4	92.9
hp3315	59.6	126.3	183.8	134.2	111.4	143.9
hp3316	88.2	154.5	210.9	161	141.5	177.3
hp3317	440.1	926.4	1150.9	829	884.2	939.1
hp3318	2387.9	8353.7	9819.5	6043.6	7313	8001.6
hp3319	1420	3557.6	4817.8	3185.4	3191.6	3889.4
hp3320	680.5	2183	2996.6	1874.7	1889.7	2275.4
hp3321	8.7	19.9	31.2	11.3	15.4	18.7
hp3322	920.7	2132.2	2483.1	1660.9	2113.8	2093.6
hp3323	1118.3	6231.6	7261.7	3952.5	5694.8	4962.3
hp3324	176.8	277.2	345.1	218.8	224	265.1
hp3325	1888.2	4446	5861.5	4074.5	3892.8	4870.4
hp3326	515.9	1020.4	1317.7	907.8	968.6	1144.4
hp3327	82.3	103.7	90.1	69.7	100	94
hp3328	420.9	1398	1828	1151.1	1210.5	1396.3
hp3329	796.1	2030.8	2133.6	1521.3	1770.9	1957.4
hp3330	6780.5	15652.9	18310.8	11683.1	16760.1	15033.6
hp3331	237.4	501.7	591	453	424.8	530.3
hp3332	701.6	3524.5	5958.9	1361.9	2471.9	1861.1
hp3333	75	142.4	208.9	109.3	181.1	171.9
hp3334	919.9	2100.5	2667.8	1898.5	1791.2	2323
hp3335	477.4	909.1	1122.1	816.8	856.6	976.8
hp3336	90	121.7	150.2	88	114.5	129.7
hp3337	260.5	511.2	665.7	463.7	472.9	585.6
hp3338	43	124.6	186.7	117.5	103.3	146.9
hp3339	77.5	271.4	324.7	199.3	212.9	292.3
hp3340	136.1	353	372.3	274.9	313.9	317.8
hp3341	2670.7	7135.7	12481.5	7847	6687.1	8164.3
hp3342	1153.2	2860.3	4312.6	2816.4	2688	3122.7
hp3343	298.3	655.3	772	486	604.3	768.2
hp3344	268.6	597.8	649	514.3	494.9	592.1
hp3345	865	2288.8	1622.4	1427.9	1943.4	1690.7
hp3346	372.2	2334.8	3165.7	1409.6	1960	2398.7
hp3347	212.6	897.9	874.8	537.2	686.3	849.8
hp3348	373.8	1018.4	1180.1	747.5	861.7	1128
hp3349	250.4	1097.3	1412.8	768.7	947.9	1076.3
hp3350	877.9	2877.8	3318.6	2100.5	2414.2	2868
hp3352	44.4	103	124.6	96	82.2	109.5
hp3353	2	5.2	8.2	3.6	8.6	5.1
hp3354	2095.2	3660.2	4521.1	3652.5	3171.6	4051.1
hp3355	1542.8	5644.4	7320.5	4336.5	5010.1	5473.3
hp3356	4311.7	18035.7	29978.1	18229	14533.7	18646.8
hp3357	183.8	362.5	355.3	281.3	358.3	315.2
hp3358	29.7	33.9	39.8	42.5	26.8	43.9
hp3359	3583.9	8673.8	10163.3	6819.5	7415.7	9574.3
hp3360	4399.3	9277.1	12496.1	10348.2	7537.4	9841.6
hp3361	2.7	6	4.3	2.4	7.1	2.3
hp3362	4859.6	22802.4	23147.4	14285.8	18519.1	18939.6
hp3363	1522.1	5580.6	9832.2	5428.9	4625.5	6802.4
hp3364	81.3	147.7	207.5	163.2	131.3	166.5
hp3365	124.6	211.4	244.8	194.2	191.8	226.1
hp3366	245	527.8	524.9	404.9	459.9	508.2
hp3367	296.8	758.6	872.4	428.7	646.4	451.8
hp3368	401.4	1204.8	1334.6	788.7	1031.3	1323.8
hp3369	70.1	899.1	1825.8	499.8	862.4	959.3
hp3370	32.6	57.9	92.5	54.2	63.1	75.8
hp3371	1529.7	4491.3	5690.2	3807.9	3928.4	4389.1
hp3372	3487.7	6776.2	7937.5	6139.9	5611.2	7591.1
hp3373	1513.5	5325.8	5018.2	3208.3	4849.4	4442.8
hp3374	178.3	913.9	921.8	379.2	799	1059.7
hp3375	62.8	100.6	146.2	96	115.5	114.4
hp3376	116.6	195.3	243.5	186.9	190.7	205.7
hp3377	400.1	1356.5	1259.1	723.8	1211.5	1330.9
hp3378	469.6	1816.3	2186	1355.6	1433.7	1787.2
hp3379	2029.5	3934.6	5303.7	4271.7	3436.9	4162.3
hp3380	87.6	191.7	213.5	157	170.3	192.3
hp3381	539.7	1186	1631.8	1147.3	1047	1327.8
hp3382	607.9	1805.9	2294.5	1506.5	1642.1	1715.3
hp3383	5955.2	36254.4	50782.3	21190.2	32912.2	37181
hp3384	168.9	488.1	478.5	376.5	386.4	424.1
hp3385	2525.2	1515.3	1481.9	1095.8	1859.7	2042.6
hp3386	830.7	1577.6	1907.7	1360.6	1504.1	1690.1
hp3387	6877.4	21086.2	26365.3	16027.5	17775.4	22956
hp3388	2481.3	7665.9	9611.7	5612	6945	8051.2
hp3389	716	1268.5	1546.2	1024.6	1394.7	1335.4
hp3390	91.9	388.5	492.6	269.2	335.4	381.4
hp3391	1279.2	3663.5	4296.2	2681.5	3156.5	3889.2
hp3392	2215	8259.3	12080.8	7142.2	6901.3	8626.3
hp3393	48.5	64.5	73.3	40.9	59.6	73.3
hp3394	1461	3306.5	5271.2	3399.9	2911.2	4175.2
hp3395	288.1	995.8	922.4	605.7	854.4	858.9
hp3396	36.1	108.3	128.7	77.7	89	122.2
hp3397	454.1	575.7	539.6	565.6	470.3	597.8
hp3398	386.8	534.3	492.8	394.8	457.1	491.2
hp3399	8179.1	34761.6	42914	26772.3	28116.2	31352.6
hp3400	618.6	1193.5	1407.1	1005.2	1149.8	1239.8
hp3401	23.9	60.4	60.2	37	57	62.6
hp3402	2760.4	6529.4	11426.1	7625.8	5788.6	7910.6
hp3403	251.1	830.6	992.4	592.7	707.6	857
hp3404	353.5	407	435.5	357.3	424.7	463.5
hp3405	141.1	285.9	308.8	241.9	239.3	296.4
hp3406	5063.3	15714	18139.7	12071.2	12381.4	16162.5
hp3407	605	855.2	1642.4	822.5	779.5	914.6
hp3408	157.9	231.9	302.7	209.3	234.1	292
hp3409	231.6	600.9	666.3	441.2	505.4	642.5
hp3410	284.7	509.7	610.4	492.5	455.3	528.9
hp3411	198.5	798.6	1229.3	832.2	686.7	681.9
hp3412	15.5	33.3	46.1	18.4	26.6	31.5
hp3413	109.9	162.5	211.6	160.4	155.5	194.1
hp3414	223.5	478.9	616	391.4	476.4	522.1
hp3415	2331.7	4348.5	8418.8	3581	3421.4	4357.2
hp3416	86.8	364	385.9	184.1	338.3	373.5
hp3417	2443.4	7841.6	10795.7	6676.6	6504.3	8427.9
hp3418	6993.2	16730.3	18700.7	13921	13567.3	17203.8
hp3419	1932.9	5004.2	6194	4378.7	4015	5372.2
hp3420	288.6	340	488.2	318.7	300.8	403.8
hp3421	614.9	1334.5	1499.1	1097.7	1208.9	1319.9
hp3422	28.8	31.2	50.2	29	59.5	36.1
hp3423	156	335.7	457.4	271	321.4	416.8
hp3424	312.3	640	975.8	599	655.3	756.1
hp3425	159.2	639	682.3	496.9	463.1	546.7
hp3426	508.2	1361.4	1905.4	745.1	1159	918.2
hp3427	12936.8	8362.9	5774.3	5505.1	9905.3	8153.2
hp3428	241.9	347.2	416.2	382.7	304.6	369.8
hp3429	7708.7	11591.8	22804.7	10287.5	10876.4	12239.7
hp3430	319.1	510.9	568.6	348	426.3	490.7
hp3431	886.4	751.4	1139.6	1280.1	713.2	1064.7
hp3432	1749.9	4304	5538.7	3837.6	3653.7	4620.9
hp3433	1501.1	4272.3	5532.9	3887.5	3334.6	4525.8
hp3434	2709.3	13628.9	22257.2	12298	10614.4	13949.3
hp3435	8	25.3	28	17.7	20.5	26.1
hp3436	3919.8	10972.5	20932.8	11835.1	9414.9	15001.4
hp3437	1768.3	4167.2	5410.1	3770.3	3612.2	4473.6
hp3438	12.9	23.6	29.5	18.5	23.5	28.8
hp3439	7723.5	9245.6	9544.3	9277.5	8924.5	8941.4
hp3440	178.7	484.5	565.3	330.9	463.6	507.4
hp3441	1818.8	3800.1	3971.1	3084.6	3199.7	3829.9
hp3442	67.3	215.2	284.2	163.5	195.4	223.8
hp3443	407	716.5	1110.5	746.1	656.1	962.1
hp3444	114.3	114	182.6	156.8	96.6	123.3
hp3445	761.5	2244.9	2592.6	1624.9	1949.4	2275.9
hp3446	1402.9	4510.8	4943.9	3352.4	3635.4	4255.5
hp3447	41	105.5	146.1	100.6	99.5	101.1
hp3448	47.4	108.2	124.8	104	83.4	107.9
hp3449	43.2	131.1	141.7	92.9	105.2	133.3
hp3450	387.2	900	1023.7	649.3	876.2	925.8
hp3451	372.2	975.1	1288.6	883.8	760.9	1118.8
hp3452	22.4	44	51.6	37.1	42.1	44.9
hp3453	967.1	2826.7	3640.6	2241	2360	3133.9
hp3454	925.9	2363.9	2539.9	1821.1	1998.4	2291.5
hp3455	374.1	867.9	1114	815.2	768	869.2
hp3456	1208.5	569.1	565.4	505	651.5	840
hp3457	56.8	71.1	89.3	75.9	65.9	86.1
hp3458	490.6	651.4	800	606.4	647.7	787.1
hp3459	80.3	166	220.1	154.5	153.9	179
hp3460	31.8	47.2	69.7	40.3	45.2	43.5
hp3461	21	65.8	101.7	61.6	56.6	72.2
hp3462	220.4	515.8	551.9	356.8	453.6	569.3
hp3463	1853.8	4612.9	5423.7	3779.1	4287.5	4325.6
hp3464	25.5	48.7	65.1	42.6	45.3	59.6
hp3465	10097	16456	17690.4	13789.2	14588.7	18422.6
hp3466	212.3	383.3	679.4	456.1	362.5	509.7
hp3467	9.6	31.2	48.6	24.3	33.8	32.5
hp3468	67.5	138.7	174.3	106.4	122.7	183.3
hp3469	50.2	73.4	110.3	52.6	72	79.2
hp3470	468.9	1169.4	1276.7	981.2	932.5	1137.5
hp3471	26.7	35.2	38.7	28.5	38.1	39.8
hp3472	1150.5	2500.8	2992.6	2127	2194.7	2656
hp3473	2930.6	8144.9	9973.5	6753.5	6568.3	8590.7
hp3474	116.1	234.2	279.8	201.4	206.8	255.4
hp3475	1202.2	4407.2	9050.8	4095.4	4364.9	5557.7
hp3476	127	97.3	96.9	183.6	53.5	77.3
hp3477	12.4	43.1	47.2	28.5	35.9	42.2
hp3478	42.6	94.7	100.4	83.2	71.2	96.8
hp3479	14823.2	54734.3	65911.5	39285.3	44084.6	55184.5
hp3480	265.6	480.8	495.8	374.1	464.5	471.3
hp3481	901.2	2461.6	2715.6	1738.9	2227.2	2413.4
hp3482	64.5	160.2	379.2	98.7	152	138.4
hp3483	10.7	19.2	42	16.2	20.2	16.3
hp3484	37.7	76.5	128.1	74.4	81.5	94.2
hp3485	1789	3623.1	4391.5	3356.2	3339.4	3545
hp3486	129.2	241.3	282.8	205.1	230.3	250.9
hp3487	1099.3	2211.9	2756.5	1882.1	2019.5	2491.6
hp3488	52.5	94.5	125.1	90.4	86.1	109.6
hp3489	377.8	1104	1181	726.8	956.4	1127
hp3490	565.3	1158.2	1295.5	1016	1095.8	1046.3
hp3491	323.7	353.1	425.3	294	415.7	483
hp3492	4460.3	8552.4	11247.8	8431.3	7768.6	9171.9
hp3493	303.8	862.5	1210.9	649.9	864.3	946.4
hp3494	534.7	1188.9	1720.7	1193.8	1020.5	1375.2
hp3495	581.4	1916.7	2324	1458.6	1575.4	1917.3
hp3496	7204.1	11102.6	21193.9	10371.2	8942.4	12377.7
hp3497	336.8	1401	1849.1	1441.7	902.4	1287.5
hp3498	35.5	127.2	145.5	85	105.5	127.8
hp3499	120.8	470.7	503.8	313.3	372.2	434.4
hp3500	202.3	751	766.7	484.3	621.3	665
hp3501	8.1	21.9	33.7	27.8	19.2	18.9
hp3502	212	634.2	966	534.9	551.2	769.1
hp3503	1209.6	845.3	1079.6	1765.1	781.4	1083.3
hp3504	47	105.5	127.9	89.8	104	98.6
hp3505	163.7	450.3	1854.5	393	367.9	402.6
hp3506	487	1129.1	1436.3	867	1120.2	1221.9
hp3507	302.6	568.8	691.8	478.7	602.7	561.5
hp3508	4110.2	8794.1	10393.2	7742.6	7059.5	9813.4
hp3509	153.5	276.5	359.4	258.1	264.5	303.9
hp3510	4.2	10	9.9	3.3	7.8	9.9
hp3511	297.4	731.7	973.1	586	699.6	800.7
hp3512	2239.7	5150.3	5946.2	4410	4156.4	5439.9
hp3513	941.5	2092.6	2503.4	1842.9	1823.6	2114.4
hp3514	51.7	125.6	132.4	79.8	131.7	121.5
hp3515	44.5	81.8	121.7	86.4	76.3	96
hp3516	38	84.9	110.6	67.5	79.8	98.6
hp3517	117	232.5	286.1	210	203.7	253
hp3518	121.2	446	497.3	285.4	372.3	441.2
hp3519	614	1870.4	1270.8	1095.7	1541.8	1291.1
hp3520	2956.8	8031.3	8573.3	5486.4	6993.5	8123.6
hp3521	1748.4	2009.1	2386.8	2150.2	1896.2	2323.6
hp3522	3060.6	4889.3	5880	4346	4557.3	5674.5
hp3523	40.6	106	92.6	60.2	97.5	100.4
hp3524	2977.5	9723.9	11588.9	7580.3	7813.6	9486.4
hp3525	38.5	67.6	160.6	60.5	62.5	213.3
hp3526	756.2	2871.7	4151.5	1985.3	2805.9	3038.8
hp3527	4231.5	1473.8	2295.3	2884.9	1548.7	2140
hp3528	270.1	790.8	851	567.6	653.4	769.1
hp3529	570.1	622.5	612.2	515.8	766.5	631.3
hp3530	69.8	145.7	165.8	84.6	124.9	113.7
hp3531	25.9	58.8	85	59.4	55.6	59.7
hp3532	163.5	400.2	1005.8	300.9	337.1	346.2
hp3533	1208.3	3731.6	3354.3	2305.6	2921.9	3493.6
hp3534	1645.2	4787.8	5931.2	3765.9	4324.3	4620.8
hp3535	181.4	249.1	400.8	224.9	228.1	266.9
hp3536	164.4	399.5	448.6	327.5	319.8	413.6
hp3537	826.3	2861.5	2903.1	1858.2	2293.7	2669.5
hp3538	3591.9	10180.6	13984.1	8829.8	8715.7	10890.2
hp3539	206.2	216.8	327.8	241.1	221.2	230.2
hp3540	70.3	204.1	244.2	158.7	180	195.7
hp3541	276.4	551.9	656.5	429.6	522.5	620
hp3542	13.6	32.5	31.1	29.6	24.2	26.9
hp3543	2884.5	6642.7	8204.3	6222	5219.2	7138.7
hp3544	1594.6	4508.9	4679.2	1702.6	3589.1	3407.1
hp3545	631	1718.8	2258.7	1410.3	1588.4	1741
hp3546	141.4	369.9	514.9	339.7	338.1	372.5
hp3547	609.5	1555.9	1780.8	806.3	1198.4	1152.4
hp3548	205.8	490.4	545.9	383.9	409.6	509.6
hp3549	2635.4	7224.3	10005.9	5999.3	6265.6	8233.9
hp3550	1972.2	4484.8	7760	4774	4102.6	5664.4
hp3551	7744.3	24632.8	23506.4	15125.7	21212.8	22179
hp3552	2817.4	7653.6	8987.9	6200.2	6805.3	7081.5
hp3553	96.7	151	202.4	135	158.9	179.7
hp3554	355.3	784.5	2620.8	628.9	719.4	807.2
hp3555	5.6	15.1	16.8	10	7.4	12.3
hp3556	389.7	1869.4	2083.5	1209.3	1599.1	1499.7
hp3557	187.1	471.5	742.9	494.7	408.9	526.6
hp3558	8.4	13.5	17.9	12.2	13.3	16.3
hp3559	626.8	1203.7	1490.7	1044.9	1086.6	1360.3
hp3560	32.6	62.1	65	41	53.2	45.8
hp3561	315.5	766.6	820.2	618.1	632.4	733.1
hp3562	30.9	59.2	82.7	46.6	69.7	67
hp3563	54.1	156.4	177	108	142.4	153.5
hp3564	2727.1	8133.7	10507.9	6199.9	6794.5	9113.3
hp3565	825.2	1709.5	2396.9	1572.9	1670	1871.4
hp3566	1468.3	3852.3	4828.6	2926.3	3531.7	4099.5
hp3567	2502.6	3407	4673.6	4336	2989.8	3894.4
hp3568	873.6	2022.1	3172.1	2086.2	1858.9	2263.5
hp3569	314.4	190.2	152.7	133.1	303.2	157.2
hp3570	35.1	58.3	84.5	55.3	73.9	57.8
hp3571	61.5	141.3	137.2	104.5	132.2	119.6
hp3572	18.1	25.4	18.6	18.6	34.9	17.4
hp3573	241.9	465.6	560.6	257.2	417.6	419.9
hp3574	101	239.1	321.2	245.6	201.5	236.5
hp3575	428.2	597.8	1533.6	630.6	528.6	746.1
hp3576	113	267.5	476.9	276.8	259.4	329.3
hp3577	89.4	301.1	330.8	196.6	274.4	272.9
hp3578	1054.7	2353	5301	1891.5	2258.2	5855.5
hp3579	4608.3	6144.9	6802	7688.2	4945	6121.9
hp3580	754.4	2174.6	2914.8	1521.4	1954.5	2653.8
hp3581	923.7	2073.2	2475.1	1847.2	1788.5	2050.5
hp3582	90.7	266.6	571.7	298.9	265.4	326.4
hp3583	170.1	231	543.4	381.9	231.3	372.1
hp3584	1440.7	3572	4544.6	2985.9	3137.6	3772.9
hp3585	80.5	186.2	232.4	169	163.5	183.9
hp3586	2141.2	4675	5958.6	4180.5	4107	5000.5
hp3587	2427.8	7608.3	9429.2	5646.9	6501.3	7802.9
hp3588	2635.5	5623.8	4152.5	3161.2	5010.8	5243.1
hp3589	2564.1	8290.8	10468.2	6993.3	6595.8	8034.7
hp3590	2.6	5.4	6.7	3	5.4	4
hp3591	12509.1	3085.1	3256.3	4470.3	4209.6	3911.4
hp3592	325	894.3	891	712.9	670.5	804.4
hp3593	113.6	203	259.9	145.6	256.9	222.4
hp3594	309.7	789.6	1203.3	813.6	627.6	928.4
hp3595	922.9	1640.3	1024.2	1382.1	1447	981.3
hp3596	8.1	5.8	15	9.1	8.1	13.6
hp3597	325.3	1757	2058.7	1048.3	1484.2	1511.8
hp3598	512.3	1306.5	1921.9	1186.4	1192.5	1438.5
hp3599	24.6	48.9	46.6	35.6	46.1	44.6
hp3600	72.6	170.8	252.4	152	175.6	180
hp3601	19.1	62.2	69.8	36.7	54.5	68.8
hp3602	338.1	591.2	676.8	491.9	571	619.9
hp3603	161.4	428.7	523.5	368.5	354.8	422.7
hp3604	1291.8	4246	5481.6	3218.1	3646.2	4309.1
hp3605	1991.9	6714.5	7519.5	4408.2	6168	6097.8
hp3606	312	408.8	575.3	466.5	394.6	492.8
hp3607	1772.2	5280.2	7235.1	4431.6	4880	5129.7
hp3608	558.7	1661.8	2383.2	1311.3	1414.6	1996.6
hp3609	103.3	330.7	401.8	223.7	287.2	352.8
hp3610	89.4	230.9	273.6	166.9	223	228.6
hp3611	1180.8	2452.4	2559.2	1414.4	2064.1	1869.6
hp3612	131.1	247.7	292.6	204.1	248.3	249.9
hp3613	62.9	188.3	203.1	121.7	165.1	187.7
hp3614	420.8	759.3	923.3	647.1	729.6	825.4
hp3615	2.2	5.6	8.9	5.1	5	7.1
hp3616	83.9	145.8	232.8	111.9	123.5	145.8
hp3617	843.6	2035.9	3142.4	2003	1869.2	2254
hp3618	253.1	474.9	638.3	326.4	384.9	442.6
hp3619	719.1	1455	2021.4	1374.5	1351.2	1621.5
hp3620	174.9	397.1	484	342.6	349.8	402.1
hp3621	579.5	1018	1586.7	1211.1	897.2	1216.6
hp3622	540.9	920.8	1127	698.7	736.4	844.9
hp3623	2937.6	7526.3	9734.9	6486.8	6593.1	7660.2
hp3624	984	2467.4	2849.3	1843.4	2172.2	2551.4
hp3625	40.6	59.6	56.6	42.1	66.5	59.6
hp3626	189.8	409.1	415.4	333.9	332.4	392.3
hp3627	416.5	868	1314.6	917.2	817.2	933.6
hp3628	191	395.7	535.1	379	358.1	424.1
hp3629	1201	2283.1	3080.1	2339.5	1990	2506.7
hp3630	74.3	149.3	753.6	112	171.8	195.5
hp3631	143	245.4	317.2	196.8	271.1	277.8
hp3632	49.8	103.5	138	91.4	94	118
hp3633	1507.2	2192.7	2971.8	1814.4	1956.2	2200.2
hp3634	87.7	184.8	202.9	145.2	164.5	187.6
hp3635	422.2	3003.9	845.6	685.6	4505	840.9
hp3636	84.2	152.2	254.9	181	151.7	171.9
hp3637	448.7	1292.8	1459.5	933.3	1212	1154
hp3638	1023.1	1839.4	1935.3	1138.4	1490.2	1665.1
hp3639	56.7	78	95.2	87.6	61.6	63.8
hp3640	37	67.3	82.5	68.5	59.3	66.7
hp3641	14	29.1	35.3	28.7	24.5	28.2
hp3642	255.1	373	500.7	387.1	366.2	420.8
hp3643	58.4	84.4	101.7	81.9	74.3	100.9
hp3644	98.3	224.9	271.8	210.3	183.1	223.3
hp3645	185.4	373.2	480.9	312.5	369	401.2
hp3646	100.4	164.9	172.3	134.5	157.9	164.6
hp3647	38.7	37.3	39.2	27	47.1	37.1
hp3648	77.3	199.8	256.9	175.7	183.9	185.9
hp3649	42.4	80.8	111.4	78.9	77.5	86.1
hp3650	375.9	1055.4	1349.1	912.9	868.3	1054.6
hp3651	23373.4	63105.2	76846.5	51608.5	53248.7	62769.8
hp3652	406	1507.9	1572.6	842.9	1247.6	1546.8
hp3653	23.8	37.1	48.6	31.4	40.3	43.7
hp3654	905.2	2281.5	2819.7	1894.8	2008.4	2275
hp3655	98.6	193.2	253.7	153.4	209.4	209
hp3656	24.3	56.7	79.4	59.2	46	60.3
hp3657	46	176.3	291.3	50	149	156
hp3658	3241.5	11023.8	12229.5	7889.1	8948.3	10048.2
hp3659	25.5	45.1	59.1	32.5	37.3	42.1
hp3660	157.1	555	568.5	341	484.3	489.4
hp3661	400.8	575.3	875	667.1	544.8	722.6
hp3662	457.2	924.3	1225.7	820.5	882	998.9
hp3663	37.7	39.5	50.2	37.8	38.8	45.5
hp3664	196.1	429.3	589.3	377.9	412.7	461
hp3665	5273.3	14055.2	12872.1	8245.2	12839.5	13120
hp3666	173.9	408	501.9	333.8	369	417.7
hp3667	879.5	2566.8	3597.3	2121.2	2152.7	2884.3
hp3668	1393.9	5047.3	6545.6	3817.5	4167.2	4969.7
hp3669	960.7	2620.9	2897.3	2454.3	1961.9	2258.2
hp3670	44.1	77	86.2	61.9	73.6	81.9
hp3671	142	314.2	591.9	350.9	336.2	356
hp3672	308.4	643	784.4	568.7	555.6	679.4
hp3673	7596.2	40006.8	35734.5	20301.7	33205.9	29714.3
hp3674	344.8	1225.5	1569.5	931.9	939.2	1290.7
hp3675	279.8	986.6	1037.2	653.2	811.9	876.7
hp3676	105.6	242.6	278.1	185	215.7	252.4
hp3677	257.4	375.5	456.1	361.6	339.4	438.2
hp3678	886.5	2218	2447.3	1758	1927	2041.7
hp3679	825.2	1809.4	1988.2	1420.4	1540.9	1863.9
hp3680	9.1	15.9	20.8	10.3	14	15.7
hp3681	627	1500	1868.4	1253.2	1284.5	1591
hp3682	7.8	93.8	130.4	55.3	65.5	71.4
hp3683	20.8	36.2	44.9	25.9	40.1	43.7
hp3684	691.8	1057.5	1280.4	970.6	1022.2	1161.3
hp3685	3525.3	7151.1	8949.6	5147.2	6892.4	8952.3
hp3686	2953.1	6520.2	7738.4	5916.3	5200.3	6773.9
hp3687	56.4	105.9	140.3	78.2	132.6	112.4
hp3688	30.9	62.1	78.6	48.1	61.9	69.8
hp3689	45.3	122.5	122.9	90.8	95.6	114.1
hp3690	329.3	728.4	998.1	629.9	678.7	811.8
hp3691	704.4	1256.2	1534.7	1280.9	1010.1	1375.6
hp3692	1210.3	3912.1	5042.3	2885.1	3335.4	4066.7
hp3693	144.4	268	299.8	251.9	233.2	254.3
hp3694	1983	4331.6	5129.4	3410.8	3841.8	4691.3
